Link,Title,Price,Brand,Specifications,Rating,Reviews
https://www.daraz.pk/products/sparx-s7-2gb-ram-32gb-rom-tripple-camera-4000mah-battery-545-display-with-one-year-brand-warranty-and-pta-approved-i434688222-s2089434696.html?search=1,"Sparx S7 2GB Ram 32GB Rom Tripple Camera 4000mAh Battery 5.45"" Display with One year brand warranty and PTA Approved",14999.0,No Brand,,3.6,"[{'Name': 'Dr N.', 'Review': 'MashAllah this seller Rocks once again. shayed kuch pakistanio k isi imaandari k badolat hamara mulk abhi tak salamat hai. Allah apke karobar main bht barkat dey. Excellant product. market main is rate main box pack available nhi. pehlay bhi maine inse Itel ka mobile lia tha wo bhi bht acha tha. Thanks alot seller and specially for Daraz to provide such reliable platform for us. jazak Allah.'}, {'Name': 'Muhammad N.', 'Review': 'not good mobile'}, {'Name': 'Asad V.', 'Review': 'Its not a good phone at all, Purana Software hy Q Mobile jesa chalta bi thk say nahi hy battery bi jaldi low krta hy, Sastay kay chakr ma apna time aur paisa waste na karen. .'}]"
https://www.daraz.pk/products/12-8gb-128gb-667-5000-mah-33w-i432482913-s2064737683.html?search=1,"Redmi Note 12 8GB Ram 128GB Rom, Display Size 6.67 Inches, Battery Capacity 5000 mAh , Fast charging 33W",49999.0,No Brand,128GB,4.8,"[{'Name': '3***9', 'Review': 'very nice and Good packing...Jo dekha aur kaha tha wo hi received howa 3rd time received product and excellent Daraz..Thanks'}, {'Name': 'Hamza R.', 'Review': 'It was just awesome thanks daraz thank you so much Seller Same colour and outstanding service quick delivery...'}, {'Name': '3***3', 'Review': 'Grey order kya thw or blue receive hua, Bx yehi waja h jw daraz pr trust ni hota'}]"
https://www.daraz.pk/products/a2-3gb-64gb-8mp-5000mah-i431415621-s2075020731.html?search=1,"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging",19999.0,No Brand,64GB,4.5,"[{'Name': 'Majid R.', 'Review': 'Best mobile in this price I recommend others to buy this specially from this seller Seller is very good responsive #ReviewWorldCup'}, {'Name': 'Gul N.', 'Review': 'ماشا ﷲ اوریجنل پیکنگ اور فاسٹ ڈلیوری قابل اعتماد سیلر شکریہ'}, {'Name': 'Atika K.', 'Review': 'Boht acha tajurba,raha, very kind perdon seller,,her bat ka boht achy sy reply kia,,mjhy ordrr jaldi chahye tha within 2 days mien order milgya,,box pack packing,,delivery bhi fast hui, ,Allah is seller k karobar mien taraqi dy'}]"
https://www.daraz.pk/products/samsung-a14-4gb64gb-5000-mah-battery-66-display-android-13-i436839264-s2101404094.html?search=1,Samsung A14 4GB/64GB - 5000 mAh Battery - 6.6' Display - Android 13,34999.0,No Brand,64GB,4.4,"[{'Name': 'Muhammad B.', 'Review': ""Unbelievable! phone is 100 percent original and value for money, don't know how seller managed to offer the phone in such a cheap price, moreover its officially PTA approved. seller deserves 10 stars""}, {'Name': 'Musadique S.', 'Review': 'Genuine samsung mobile, well packed, pta approved. I like it. Very beautiful mobile and hope it will be long lasting experience. #11.11'}, {'Name': 'S***.', 'Review': '#11.11 Mobile without mobile warranty card, charger but seems good, packing was not good delivery is pathatic'}]"
https://www.daraz.pk/products/redmi-note-12-8-gb-ram-128gb-rom-pta-approved-mobile-phone-with-1-year-brand-warranty-i429185340-s2040915791.html?search=1,Redmi Note 12 8 GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,49999.0,Xiaomi,128GB,4.7,"[{'Name': 'Gohar I.', 'Review': 'this is the initial review. the phone is the same as shown.good thing is that it is managed directly by Daraz. packaging was amazing. order came 1 day late only.'}, {'Name': 'Yasir Q.', 'Review': 'Daraz is very helpful😎😎I was not have enough money to buy this range mobile so i buy on installment from daraz😍😍😍 Mobile ki look boht achi hy or is range mai best hy😁Thanks daraz and seller🤓'}, {'Name': '3***4', 'Review': 'Camera satisfactory nh ha, Baki mobile ok ha'}]"
https://www.daraz.pk/products/infinix-note-30-pro-8-256-gb-pta-approved-with-official-1-year-warranty-i436821010-s2101334479.html?search=1,Infinix Note 30 Pro 8-256 GB PTA Approved With Official 1 Year Warranty,64499.0,No Brand,256GB,4.7,"[{'Name': 'Snake E.', 'Review': 'I got what was shown, but I want to tell about the seller that my chat was not responded even after a couple of days, so please make your availability there so that the customer can place the order with full sitesify. Because the amount matters But my goal was to buy the product from there, so I took what I have and it is 💯 %authentic, and the warranty has not started yet, But the handsfree did not come out of the box, maybe not provided by the company. So the Overall experience was great and the seller is highly recommended. Thanks Daraz & Seller.🥰'}, {'Name': 'israr A.', 'Review': 'Great Experience as usual and I have purchased many mobiles from DARAZ but this time get maximum discount in 11/11 Sales on Note 30 pro'}, {'Name': 'basit 7.', 'Review': 'Asalam o alikum so nice Mob bht acha hai 👌same as show i’m satisfied to daraz thanks daraz and delivery time also good'}]"
https://www.daraz.pk/products/redmi-a2-3gb64gb-mediatek-helio-g36-android-12-5000-mah-battery-i430451931-s2051820850.html?search=1,Redmi A2+ - 3GB/64GB - Mediatek Helio G36 - Android 12- 5000 mAh Battery,19399.0,Xiaomi,64GB,4.7,"[{'Name': '3***8', 'Review': 'Alhamdulillah same recieved as shown in picture. Same specifications A1 condition and fast delivery. Thanks Daraz. i recmond it and i order one more.'}, {'Name': '3***1', 'Review': 'achhi packing but charging adapter was normal no handsfree no protector no mobile cover baqi use kr ke pta chalay ga dekhnay nice hai'}, {'Name': 'Haseeb A.', 'Review': 'mobile is just go0d. average in use.. bettery timing is go0d.. camera is just average. overall ghar use k lia thek hai jaha bs call waghaira k lia instmal hota ho'}]"
https://www.daraz.pk/products/realme-narzo-50a-prime-4gb-128gb-pta-approved-with-official-1-year-warranty-i436801398-s2101274809.html?search=1,Realme Narzo 50A Prime (4GB-128GB) PTA Approved With Official 1 Year Warranty,32999.0,No Brand,,4.2,"[{'Name': 'Habib R.', 'Review': '#11.11 PTA approved device received safely. Mobile battery was low and required charging before getting on.'}, {'Name': 'ChefMisbah', 'Review': 'everything is perfect colour b same aya..😇 I am so happy thanks Daraz ..❤ highly recommended... 👌👍'}, {'Name': 'junaid K.', 'Review': '#11.11 sale main good mobile mil gaya hy market sy bhi sasta same as shown in the picture 😺 reviews dekh ky tu dar gaya tha but ❤️ genuine product hy pin pack pta approved and non active'}]"
https://www.daraz.pk/products/redmi-note-12-8gb-ram-128gb-rom-pta-approved-official-warranty-super-fast-charging-i421521093-s1991845039.html?search=1,Redmi note 12 8GB RAM -128GB ROM PTA APPROVED OFFICIAL WARRANTY SUPER FAST CHARGING,50499.0,Redmi,128GB,3.3,"[{'Name': 'Asif B.', 'Review': 'phone is damaged from edges, pictures uploaded'}, {'Name': 'M F.', 'Review': 'Same As Described original product found in reasonable price than Market'}, {'Name': 'Bilal B.', 'Review': 'Seller is fraud. He is sending Redmi 12C instead of Redmi Note 12. DARAZ.PK should take action on this. In last 1 week multiple reviews came from buyers as they have received wrong product. Fortunately i have recorded video while opening my parcel. I have attached video evidence. I hope Daraz.pk will take immediate action and compensate the buyers on priority. I will never order from this store again.'}]"
https://www.daraz.pk/products/infinix-note-30-8gb128gb-android-13-678-display-5000-mah-battery-i436820987-s2101357944.html?search=1,"Infinix Note 30 8GB/128GB - Android 13 - 6.78"" Display - 5000 mAh Battery",43499.0,No Brand,128GB,4.3,"[{'Name': 'abdul S.', 'Review': 'پن پیک فون ہے۔ جو لوگ کہتے ہیں کہ ڈبے میں کچھ چیزیں کم ہیں ۔ تو شائد اس کی وجہ یہ ہے کہ یہ ماڈل چائنہ اسمبل ہے ۔ باقی اللہ بہتر جانتا ہے۔'}, {'Name': 'Iqbal S.', 'Review': ""It's 128 gb variant not available in Pakistan but the seller has amazingly provided it. The product is genuine, received well packed and timely deievered. Thanks to seller and daraz...""}, {'Name': '3***2', 'Review': '#11.11 To cut the long story short: all is well and of fine quality.... really satisfied with each and every single thing.. #11.11'}]"
https://www.daraz.pk/products/tecno-spark-10-pro-8gb-ram-256gb-rom-pta-approved-official-brand-warranty-i436994487-s2101829511.html?search=1,Tecno SPARK 10 PRO 8GB RAM - 256GB ROM PTA APPROVED OFFICIAL BRAND WARRANTY,38450.0,Tecno,256GB,4.6,"[{'Name': 'Muhammad Z.', 'Review': 'Excellent 👍 Pin pack device with mega discount in #11.11 #11.11 seller is honest Daraz has become a life patner. Thanks Daraz. Thanks Tecno Pakistan.'}, {'Name': 'A***.', 'Review': 'Mobil is little bit slow, camera result average. Seller is not cooperating but product received is well packed and as per mentioned specifications'}, {'Name': 'aamir B.', 'Review': 'Tecno Spark 10 Pro 💯% original mobile, PTA approved, sealed pack, box pack, with all accessories. thank and love u daraz and seller 🥰🌹👍'}]"
https://www.daraz.pk/products/sparx-neo-7-ultra-6128gb-67-display-5000mah-battery-octa-core-processor-fast-charging-pta-approved-one-year-brand-warranty-i423781498-s2073410404.html?search=1,"SPARX NEO 7 ULTRA 6+128GB || 6.7"" DISPLAY || 5000mAh BATTERY || OCTA CORE PROCESSOR || FAST CHARGING || PTA APPROVED || ONE YEAR BRAND WARRANTY",30499.0,No Brand,128GB,4.4,"[{'Name': 'Mohammad N.', 'Review': 'very very beautiful mobile ..i very happy.. price b okk.thanks daraz and seller ..thanku'}, {'Name': 'Yasir M.', 'Review': 'Awesome mobile recieved on time very fast processor lovely color seller are very cooperative totally satisfied 👌👍'}, {'Name': 'Shahid B.', 'Review': 'thank you Daraz. kam price m achi chiz. saller bht acha h. mobile bht acha h. jaisa dikha waisa paya'}]"
https://www.daraz.pk/products/vivo-y17s-6gb-ram-128gb-rom-5000mah-battery-502-mp-camera-helio-g85-processor-i434216463-s2082615909.html?search=1,vivo Y17s - 6GB RAM - 128GB ROM - 5000mAh Battery - 50+2 MP Camera - Helio G85 Processor,44999.0,Vivo,128GB,4.8,"[{'Name': 'Hamza', 'Review': 'original set and PTA approved set hai. boht hi aala mobile hai, mat forest green color hai. actual price of mobile was Rs.45000 but I ordered during daraz #11.11 sale and I got in Rs.42000 by availing two discount vouchers. daraz ny mobile buy karny ki bhi tension dur kar di hai, ghar bethy original mobile wo bhi market sey low price mein. Thanks daraz.pk'}, {'Name': 'Raza A.', 'Review': '#11.11 jitni tareef kru utni kam hy mashallah AJ tak ka sab se behtareen or aala qism ka mobile hy Meri review hy 10/10 mashallah so happy 😊😊'}, {'Name': 'Barkat A.', 'Review': 'Product quality is amazing and reached safe at doorstep. Seller is really cooperative and friendly in communication. Recieved product as it is reflected on Daraz. Original product. 100% Gebuin. However, around Rs.2000 costly than physical market. Prices should be aligned to the market rate to eradicate price manipulation. Overall, satisfied with product quality but not satisfied with delivery and product price.'}]"
https://www.daraz.pk/products/samsung-galaxy-a14-6gb128gb-i422210787-s1998035735.html?search=1,Samsung Galaxy A14 6GB+128GB,54999.0,Samsung,128GB,4.3,"[{'Name': 'faheem', 'Review': 'very fast delivery and origional sealed pack mobile I am satisfied'}, {'Name': 'Khurram J.', 'Review': 'سام سنگ 2023 کی بہترین پروڈکٹ ہے بہترین ڈسکاؤنٹ شکریہ'}, {'Name': 'Malik S.', 'Review': 'not recommended, not a good set, camera not good,touch very poor, performance also poor, charger not included in box. be careful'}]"
https://www.daraz.pk/products/redmi-12c-671-inch-display-4gb-ram-i425222112-s2014006595.html?search=1,"Redmi 12C - 6.71"" Inch Display - 4GB RAM",25990.0,No Brand,64GB,4.5,"[{'Name': 'Asim A.', 'Review': 'Mobile was repacked there was no company seal when i confirmed from MI service center they confirm that mobile was Repacked and was Activated 11 days before purchasing date and this shop owner have Assured me and other customers that mobile is not repacked and you will activate for the first time they lied and they are selling the product at increased price from official price but we have comprised on price that they will give us seal pack product but they scammed us and given us a repacked product which was activated before Purchasing.'}, {'Name': 'Faisal K.', 'Review': 'Nice mobile delivery in time thanks for seller'}, {'Name': '3***6', 'Review': 'thank you draz and thank you seller bohat Acha mobile Hy or same colour Jo order Kia tha bohat Acha seller Hy over all very nice and good experience'}]"
https://www.daraz.pk/products/a2-3gb-64gb-5000mah-i430324944-s2050666136.html?search=1,Redmi A2+ || 3GB Ram 64GB Rom || 5000mAh Battery Xiaomi Redmi A2 Plus,19999.0,No Brand,64GB,4.7,"[{'Name': 'Nasir', 'Review': ""Original Product, Packing for logistics was excellent. Delivered on first promised day( took 4 days to deliver a standard time. price slight higher than company declared price and market price but it's ok in case of 0%installments""}, {'Name': '3***1', 'Review': 'Thanks to the seller for the phone the same as I ordered, the same color keeps your trust to people but guarantee card is Missing I ordered one more same mobile with an other number'}, {'Name': 'Atif S.', 'Review': 'received my package today good looking mobile in this price tag.'}]"
https://www.daraz.pk/products/samsung-galaxy-a24-8gb128gb-i427414634-s2030038838.html?search=1,Samsung Galaxy A24 8GB+128GB,72999.0,Samsung,128GB,4.6,"[{'Name': 'Muhammad K.', 'Review': 'It was an absolutely amazing experience. ordered on the 17th-October night and got it around 01-pm afternoon on 18th-October in less than 12 hours. As far as the product is concerned, Samsung is always a great experience as I have been a user of it since the beginning of the Android era back in 2010. Thanks, Daraz and seller, for extreme level service. Daraz is a highly recommended e-commerce platform of Pakistan from 2016 to till date, never disappointed me with services.'}, {'Name': 'Umar', 'Review': 'Perfect packing timely delivery original product 100% Authentic excellent experience Highly recommended for those who afraid to buy costly items online . thanx seller n Daraz.'}, {'Name': 'khan K.', 'Review': 'Excellent 👌'}]"
https://www.daraz.pk/products/30-8gb-128gb-50mp-5000mah-i432054677-s2064260237.html?search=1,"Infinix Hot 30 , 8GB RAM 128GB ROM , 50MP Main Camera , Fingerprint , 5000mAh Battery",36999.0,No Brand,128GB,4.9,"[{'Name': 'Abdul S.', 'Review': '1 . Look & Design: Phone is awesome in look very beautiful design. Feels like premium flagship 2. Performance : Satisfactory 3. Battery : Awesome 4. Front Camera Average 5. Back Camera : Good but not excellent 6. Over all : Value for money. Recommended this item.'}, {'Name': '3***8', 'Review': 'بہت ہی اچھا موبائل ہے اور بہت پیاری پیکنگ ہے بیسٹ کوالٹی کا موبائل ہے اور بہت ہی کام قیمت میں'}, {'Name': 'M J.', 'Review': 'I like the product its non active device and nicely company packed. I Always order from your store. 👍 thanks i received samecolor as i want'}]"
https://www.daraz.pk/products/samsung-galaxy-a04-4gb64gb-i421205430-s1988618927.html?search=1,Samsung Galaxy A04 4GB+64GB,42999.0,Samsung,64GB,4.6,"[{'Name': 'Syyeda Q.', 'Review': 'Zabrdast mobile hy. Original packing k sath. Markeet me final 39000 ka mil raha tha. Daraz se 36500 ka mila hy. Thnkew daraz'}, {'Name': 'zahid I.', 'Review': 'Thanks Daraz. Original device in a low price and deliver safely on time. Keep it up'}, {'Name': 'Saima A.', 'Review': 'best mobile good and save and fast delivery on time.. thank you selar thank you daraz'}]"
https://www.daraz.pk/products/12-8gb-128gb-5000mah-33-i421379488-s1989920618.html?search=1,Xiaomi Redmi Note 12 || 8GB Ram 128GB Rom || 5000mAh Battery 33W Fast Charger,50399.0,No Brand,128GB,4.8,"[{'Name': 'Abdul G.', 'Review': 'Assalam u Alaikum Received before due date original product,packing was a little poor , but seller is coprative.It was my first purchase on installment happy to get it on 0% Mark up'}, {'Name': 'S***n', 'Review': 'The seller was very cooperative and delivered the phone in just 3 days upon my request. The phone is just perfect and everything what I was looking for.'}, {'Name': '*******686', 'Review': 'Same as described.. Amazing Packing and received just in 2 days.. Highly recommend'}]"
https://www.daraz.pk/products/sparx-neo-7-ultra-8gb-ram-128gb-rom-50-mp-dual-camera-5000mah-battery-pta-approved-1-year-brand-warranty-i432785193-s2114126786.html?search=1,Sparx neo 7 ultra 8GB RAM 128GB ROM || 50 MP dual camera || 5000mAh battery || PTA approved || 1 year brand warranty,32999.0,No Brand,,4.3,"[{'Name': 'Shahid B.', 'Review': 'mobile bahot acha hai. 8 gb ram h aor rom 128 gb hain. software normal lag ra h. camera theek h. overall ais price m zabardast chiz h. saller bahot acha bnda h. main nay usy msg kr kr bht tang kya 😂 lkn saller nay mjhy hr bar reply di. thank you Daraz and thank you saller'}, {'Name': 'Ahmad N.', 'Review': 'It is the best product and the original as I have advertised, I have got no two opinions, you also order you will like daraz and service is also good and the thing is also cute and has come with absolutely good Awesome products and original Spark phone with box and charger and warranty crad thank you daraz'}, {'Name': '3***8', 'Review': 'slam or thanks daraz bhot hi service ha 1din phly hi parsl rcve ho gay ha save packing Kay shat bhot hi ache device ha 2din use kry KY bad bhe koi isu ni Aya again thanks daraz'}]"
https://www.daraz.pk/products/itel-a60s-4gb-ram-128gb-rom-66-hd-display-5000mah-battery-pta-approved-official-brand-warranty-i432849791-s2069109931.html?search=1,itel A60s 4GB RAM* +128GB ROM 6.6″ HD+ Display 5000mAh Battery PTA approved Official Brand Warranty,22399.0,itel,128GB,4.7,"[{'Name': 'Noman A.', 'Review': 'Reciceved it in 3 days good mobile original no damage to the product original charger was also in the box Recommended Seller'}, {'Name': 'Muneeb R.', 'Review': 'UNBEATABLE PRICE BY SELLER VERY CO OPERATIVE SELLER BUT VERY LATE ANSWERING . OVERALL 10/10 THANK YOU TO DARAZ PLATFORM'}, {'Name': 'Aziz U.', 'Review': 'Product is original and as per details given. Delivered well before the committed time. Good presentable packaging, delivery is safe and sound.recommended the saller.'}]"
https://www.daraz.pk/products/itel-s23-66-inch-display-8gb-8gb-ram-128gb-256gb-rom-i427991771-s2034404169.html?search=1,"Itel S23 - 6.6"" Inch Display - 8GB + 8GB RAM - 128GB / 256GB ROM",27999.0,No Brand,128GB,4.5,"[{'Name': 'Muhammad A.', 'Review': 'Excellent product, genuine and original product, PTA approved. No Patched mobile. Seller sounds a very professional and committed in such deals. strongly recommended and feel free to buy this product. Thank you Daraz and Grateful to you Dear Seller...'}, {'Name': 'Asif M.', 'Review': '#11.11 received as per specs mentioned. highly recommended.'}, {'Name': 'Shaan U.', 'Review': 'Box was sealed and came with all accessories. The seller is recommended for geniune product.'}]"
https://www.daraz.pk/products/samsung-galaxy-a04-4gb-64gb-official-pta-approved-official-warranty-i438355041-s2122292352.html?search=1,Samsung Galaxy A04 4GB - 64GB OFFICIAL PTA APPROVED OFFICIAL WARRANTY,29999.0,No Brand,64GB,4.5,"[{'Name': 'Raz M.', 'Review': 'Mashallah 11.11 Sale Received safe packed PTA approved Dilivered in time response excellent Great Quality Satisfied original item received thanks seller and Daraz 👍👍😁😊'}, {'Name': 'Muhammad Y.', 'Review': 'Quality is good. Original product. Non activated'}, {'Name': 'AC R.', 'Review': '# 11.11 brand new. pin packed. good quality. got in 20000/- only. made in Pakistan. Seller Recommended.'}]"
https://www.daraz.pk/products/12c-4gb-128gb-50-mp-al-5000-mah-i430225803-s2080865730.html?search=1,"Redmi 12C, 4GB RAM 128GB ROM , 50 MP Al Dual Camera , Finger Sensor , 5000 mAh Battery , Fast Charging",29999.0,No Brand,128GB,4.8,"[{'Name': 'Muhammad U.', 'Review': 'received Original Product of Redme... Seller Response Very Good and Early. Satisfied 👍'}, {'Name': 'Saeed K.', 'Review': 'Mobile to Pinpack hai jaldi bi Ponch aya laikn delivery walo ne us adress pe nahi ponchaya jo adress dia tha balke call kr ke inform kia gaya or kaha gaya k a ke khud le jaye jiske ko laine k kiye mujhe 12 km dor ja ke kaina para bht afsos howa is bat pe.'}, {'Name': 'Yar M.', 'Review': 'Great mobile, fast charging bhi nahi hai and No Glass No Cover. Best for my Rayyan Ali Khan.'}]"
https://www.daraz.pk/products/30-8gb-256gb-64mp-5000mah-i430239285-s2059656609.html?search=1,"Infinix Note 30 , 8GB RAM 256GB ROM , 64MP Main Camera , Fingerprint , 5000mAh Fast Charging",46999.0,No Brand,256GB,4.8,"[{'Name': 'Meerullah', 'Review': 'Great phone and in same condition box packed sealed. Orrigional accessories. Everything is great but delivery was not good by leopard. They tell that delivery is not in that area.'}, {'Name': 'Abdul G.', 'Review': 'Mashallah phone Tu great ha budget friendly value for money packing company packing mei tha seal pack sound system JBL company Ka ha sound la Jawab ha 10/10 for seller and for phone 10/8'}, {'Name': 'rizwan R.', 'Review': 'موبائل زبردست ہے اور بہت ہی مناسب قیمت میں ملا ہے ۔ 8 جی بی 256 جی بی میں یہ بیسٹ آپشن ہے ۔ اور سیلر بھائی نے بہت ہی تعاون کیا ۔ ہر چیز بہت بہترین طریقے سے واضح کی۔ باقاعدہ آن لائن وارنٹی بھی چیک کروائی گئی۔ جو دوست بھی لینا چاہئیں ضرور لیں انشاء اللہ نا امید نہیں ہوں گے اور انشاء اللہ اچھی چیز ملے گی۔ آرڈر کرنے کے تیسرے دن موبائل گھر پہنچ گیا ماشاءاللہ بہت ہی عمدہ سروس ۔ اللہ سبحانہ وتعالی جزائے خیر عطا فرمائیں آمین'}]"
https://www.daraz.pk/products/honor-x5-dual-sim-2gb-ram-32gb-4g-1year-official-warranty-i421054632-s1988619536.html?search=1,Honor X5 Dual SIM 2GB RAM 32GB 4G 1Year Official Warranty,19999.0,Honor,32GB,4.7,"[{'Name': 'Muhammad U.', 'Review': 'Amazing phone within the discounted price of #11.11 I would recommend everyone if you are looking to get the basics done alright and don’t want to spend too much this is the right choice. Quality is not cheap like other phones in this budget. However I do have one complaint as the phone down have a case in the box and no warranty card. #11.11'}, {'Name': 'bilal K.', 'Review': 'i am using this mobile for 5 days now. best mobile for basic tasks like whatsapp call youtube etc. i received it on 11.11 sale at price 15k which is too good deal. everyone appriciate its look. working smooth and battery timing is too good. 👍'}, {'Name': 'Muhammad U.', 'Review': 'Received Brand new box packed mobile. Quality Seems to be good. Performance is also fine. Excellent product, Original and value for Money.'}]"
https://www.daraz.pk/products/23-8-8-16gb-256gb-5000mah-i438405502-s2132478338.html?search=1,VGOTEL NOTE 23 8+8=16GB RAM 256GB ROM = 5000mAh BATTERY,32999.0,No Brand,256GB,5.0,"[{'Name': 'mateen', 'Review': 'I ordered vgotel note23, came with charger and hand free nice mobile overall good experience but price is a bit different than market.'}]"
https://www.daraz.pk/products/oppo-a17-4gb-64gb-5000mah-battery-i422151695-s1997383387.html?search=1,OPPO A17 4GB + 64GB 5000mAh Battery,36999.0,OPPO,64GB,4.7,"[{'Name': 'inam U.', 'Review': 'Thanx a lot OPPO Mobile Pakistan for quality product which i ordered & Daraz for in time delivery.'}, {'Name': 'Saima N.', 'Review': 'I recently received my parcel from the official Oppo store, and while the phone itself is excellent and original, I was disappointed with the packaging. The box arrived damaged, and there were no bubble wrap or proper protection inside. However, I must commend the seller for their polite and reasonable behavior throughout the process. I hope they improve their packaging to ensure better protection for future shipments. #OnlineShopping #OppoStore #CustomerExperience'}, {'Name': '3***2', 'Review': 'Good Service.. Mobile recieved on time 👍'}]"
https://www.daraz.pk/products/oppo-a57-2022-65-hd-display-4gb-ram-64gb-rom-dual-sim-pta-approved-phone-and-box-only-charger-accessories-not-included-mix-color-i436693448-s2098342045.html?search=1,"Oppo A57 2022 - 6.5"" HD Display - 4GB RAM - 64GB ROM - Dual Sim - PTA Approved - Phone And Box Only (Charger, Accessories Not Included - Mix Color)",26999.0,No Brand,,4.5,"[{'Name': 'Qasim I.', 'Review': 'its PTA approved device..'}, {'Name': 'Raheel A.', 'Review': 'Very Nice Mobile Thanks'}]"
https://www.daraz.pk/products/original-vivo-y85-with-box-charger-dual-sim-approved-vivo-y85a-4gb-ram-mobile-snapdragon-mobile-i436809943-s2101413702.html?search=1,Original Vivo Y85 with Box & Charger - Dual Sim Approved - Vivo Y85a - 4GB RAM Mobile - Snapdragon Mobile,15999.0,No Brand,64GB,3.0,"[{'Name': 'Ali H.', 'Review': 'Mobile phone kamal ka. tha bilkul ok piece tha.'}, {'Name': 'farhat B.', 'Review': 'Baki Mobil tu thk ha but battery timing thori fast ha baki best ha thanks draz seller'}, {'Name': 'Hamza K.', 'Review': 'bhot hi acha ha atna price ma acha hi atya ha'}]"
https://www.daraz.pk/products/samsung-galaxy-a54-8gb256gb-i432674368-s2125093041.html?search=1,Samsung Galaxy A54 8GB+256GB,128999.0,Samsung,256GB,4.6,"[{'Name': 'M***.', 'Review': 'Recommended seller 💯 fast shipping, pin packed.This phone has been warranty active 6 weeks ago on manufacture date by Samsung. Phone is original and has not been repacked. The warranty is 24 months and will expire september 2025.So hurry up before your favorite color is sold out.'}, {'Name': '3***2', 'Review': ""In description section it says: What's in the box = 1 Phone , 1 Charger. But there is no Charger in the box. I know Samsung latest phone don't have chargers anymore, But then, why did your write it Like that. Moreover, the description/Specification Style of this phone in the daraz store was the worst thing I have ever seen. Kindly hire someone good. Other then of that, Original Seller(Samsung Flagship Store) is Selling Original/Sealed mobile phones. Good Delivery Service. So overall 3 Star""}, {'Name': 'faizan R.', 'Review': '#RWC2. Genuine product with quick delivery.'}]"
https://www.daraz.pk/products/samsung-galaxy-a14-4gb128gb-i422211748-s1998041160.html?search=1,Samsung Galaxy A14 4GB+128GB,51999.0,Samsung,128GB,4.7,"[{'Name': 'habib H.', 'Review': 'mobile ki packing bhi achi ha.or original sumsang ki packing ki halat ma received howa ha dil khush kar diya daraz ki service na'}, {'Name': 'Mrs A.', 'Review': 'Nice Cell phone delivered safely but 1 thing is shameful that no adopter with mobile at this heavy price.. only data cable found in the box .. Great services by daraz'}, {'Name': 'UMER', 'Review': 'Thanks a lot Daraz for their phenomenal service and a great discount of 5000 the device is very reasonablekeeping the current situation of the inflation I would highly recommend this over all other Chinese brands the look and feel of the device is awesome same like the flagship series of samsung and performance is also acceptable overall the only drawback being the charger not included with the device, which adds another couple of thousand to the already inflated price But still I like the phone thanks again daraz for providing the great experience and service Thanks a lot Daraz 😊❣️💥'}]"
https://www.daraz.pk/products/sparx-neo-x-4gb-ram-64gb-rom-50mp-2mp-camera-5000mah-battery-pta-approved-1-year-brand-warranty-i429329343-s2045915202.html?search=1,Sparx Neo X || 4GB RAM 64GB ROM || 50MP +2MP Camera || 5000mAh Battery || PTA Approved || 1 Year Brand Warranty,25999.0,No Brand,64GB,4.7,"[{'Name': '3***0', 'Review': 'Deliver in 3 days No warrenty card No handfrees in box Only charger and low quality backcover in box Light weight Pakistan make set sparx Not Techno Spark Neo X But har cheez kam kar rahi hai design Acha hai Color Jo mangwaya wohi aya'}, {'Name': '3***1', 'Review': 'Bht acha mobile he .Thank you.EXCELLENT Service.Delivered on time.'}, {'Name': 'Muhammad M.', 'Review': 'so reasonable so beautiful just like a woo ❤️😊😂 thanks daraz and thnks seller 👍'}]"
https://www.daraz.pk/products/23-8gb-8gb-256gb-5000mah-i438924368-s2124853901.html?search=1,VGOTEL Note 23 || 8GB+8GB RAM 256GB ROM || 5000mAh Battery,32999.0,No Brand,256GB,,
https://www.daraz.pk/products/12-2gb-64gb-652-5000mah-i425521808-s2015916870.html?search=1,Vgotel New 12 - 2GB RAM 64GB ROM - 6.52 Inches Display - 5000mAh Battery,16999.0,No Brand,64GB,5.0,"[{'Name': 'Rizwan A.', 'Review': 'befor 11.11 Sale Excellent Masha Allah and Jazak Allah for seller Allah karobar me barkat de same as shown or saller ne mujhe new dia stock abhi warrant start bhi nhi hui hai jan-24 se Dec-23 ki Warenty hai Thank You Seller & Daraz jitni Tareef ki jai kam hai 100% Geniun & Recomended'}, {'Name': 'M H.', 'Review': 'excelllent quality same as shown super sy bhi uper daraz sy jab bhi order kia A One rha i love daraz tanx seller also hamara itemaad bnanay k liay👩\u200d🎓'}, {'Name': 'Zahid A.', 'Review': 'great it as shown it was my 6th order good experience highly recommanded daraz ...A weekness delivery is too slow..... thanks Daraz and seller...mob have no privacy system very bad'}]"
